order_item_id,bill_id,restaurant_location,menu_item_id,menu_category,quantity_ordered,unit_selling_price,item_subtotal_amount,preparation_time_minutes,item_notes,beverage_temperature
OI5750,B185,Milan,M16,Pizza ,2,238,1252,33,,Hot
OI5751,B2036,ROME,M15,Beverage,3,336,273,0,Extra cheese,Cold
OI5752,B3893,Rome,M42,Pasta,3,764,1327,76,,Cold
OI5753,B3645,milan,M46,PASTA,1,728,448,0,Extra cheese,
OI5754,B1984,Milan,M16,Beverage,1,652,917,107,,Hot
OI5755,B1647,Rome,MX2,Pasta,2,552,1090,40,,Cold
OI5756,B2120,MILAN ,M26,pizza,2,334,470,0,,Hot
OI5757,B3091,MILAN ,M34,Beverage,1,761,1334,36,,Cold
OI5758,B1765,Milan,M33,PASTA,1,407,727,118,,Hot
OI5759,B1001,milan,M6,PASTA,2,761,317,0,,
OI5760,B2303,Rome,M33,Pasta,1,514,764,93,,
OI5761,B1902,milan,M31,Beverage,3,431,794,27,,Hot
OI5762,B1293,Rome,M38,Beverage,3,524,1015,0,Extra cheese,
OI5763,B60,Milan,M23,pizza,1,608,1241,31,,Cold
OI5764,B1680,Milan,M18,Pizza ,1,211,1361,0,,Cold
OI5765,B3616,Milan,M50,Pasta,3,644,657,77,,
OI5766,B2863,Milan,M18,PASTA,1,434,704,38,Extra cheese,Cold
OI5767,B1113,ROME,M11,pizza,1,740,864,88,,Cold
OI5768,B1756,Rome,M22,pizza,3,729,717,97,,
OI5769,B339,MILAN ,M25,pizza,2,440,972,0,,Hot
OI5770,B1050,Rome,M21,Beverage,2,293,1098,84,,
OI5771,B1485,Florence,M10,Pizza ,2,287,988,0,,
OI5772,B3976,Florence,M12,Pizza ,2,459,558,32,,
OI5773,B2788,Rome,M30,PASTA,1,333,1005,0,,Hot
OI5774,B1309,Rome,MX1,Pasta,2,791,414,92,,Cold
OI5775,B1669,milan,M41,pizza,1,760,660,0,Extra cheese,
OI5776,B2784,ROME,M43,PASTA,2,647,531,107,,Cold
OI5777,B385,ROME,M6,Pasta,3,357,210,30,,Cold
OI5778,B3339,ROME,M2,Pizza ,3,720,560,101,,Hot
OI5779,B3165,milan,M6,pizza,3,375,1063,28,,Hot
OI5780,B2196,Rome,M42,Beverage,1,484,1241,101,,Cold
OI5781,B411,Florence,M20,Pizza ,1,687,256,5,Extra cheese,Cold
OI5782,B3276,milan,M47,Beverage,2,254,1420,0,,Cold
OI5783,B1929,Rome,M10,PASTA,1,740,618,97,,
OI5784,B1713,Milan,M40,Pasta,1,296,1273,0,,Cold
OI5785,B2915,ROME,M36,pizza,1,660,1242,0,,Cold
OI5786,B1458,Rome,M15,Pizza ,2,312,724,95,,Hot
OI5787,B3940,Rome,M16,pizza,1,569,1296,0,,Cold
OI5788,B389,Florence,M20,PASTA,1,658,950,0,Extra cheese,Cold
OI5789,B3349,Rome,M40,pizza,2,716,885,0,,Cold
OI5790,B1812,milan,M7,pizza,3,477,747,79,,Cold
OI5791,B603,Florence,M2,Beverage,3,635,234,36,Extra cheese,
OI5792,B2082,ROME,M13,Beverage,1,788,578,70,Extra cheese,
OI5793,B3990,Milan,M5,PASTA,3,392,1485,70,Extra cheese,Hot
OI5794,B2235,ROME,M10,Beverage,2,657,1199,39,,Hot
OI5795,B3979,MILAN ,M15,Pasta,1,556,1176,0,Extra cheese,
OI5796,B1403,Florence,M2,PASTA,3,651,1283,0,,Cold
OI5797,B3587,Rome,M2,pizza,1,715,1225,37,,Hot
OI5798,B414,ROME,M47,PASTA,2,686,798,0,,
OI5799,B3266,Milan,M44,PASTA,2,477,993,0,,
OI5800,B2001,ROME,M25,Pasta,3,625,1160,76,,Hot
OI5801,B2192,MILAN ,M14,PASTA,3,213,1088,0,,
OI5802,B3877,Rome,M23,pizza,3,278,990,0,,
OI5803,B33,ROME,M28,Pasta,1,373,410,99,,Hot
OI5804,B2709,Rome,M10,PASTA,1,214,372,111,Extra cheese,Hot
OI5805,B2296,Rome,M44,PASTA,3,586,1037,0,,Hot
OI5806,B2340,Florence,M7,PASTA,1,611,1060,33,,Hot
OI5807,B3817,milan,M35,Pizza ,3,412,858,98,Extra cheese,
OI5808,B2080,Florence,M32,PASTA,2,607,1292,0,Extra cheese,Cold
OI5809,B3657,milan,M50,Pasta,3,461,1131,98,,
OI5810,B1721,milan,M38,Beverage,1,236,701,83,,Cold
OI5811,B2978,ROME,M10,Beverage,2,457,483,12,Extra cheese,Cold
OI5812,B3075,MILAN ,M33,Pizza ,1,777,1192,37,Extra cheese,
OI5813,B405,ROME,MX1,Beverage,3,210,518,66,,
OI5814,B345,Milan,M17,Pizza ,3,339,1362,95,,Hot
OI5815,B2148,Milan,M5,Pasta,2,225,937,36,,Hot
OI5816,B3373,ROME,M13,Beverage,2,301,773,97,,Hot
OI5817,B2416,MILAN ,M34,PASTA,3,384,558,0,,Cold
OI5818,B1159,ROME,M3,Pasta,1,704,539,36,,
OI5819,B1010,Milan,M7,pizza,1,454,1034,0,Extra cheese,
OI5820,B969,Rome,M2,Pizza ,3,282,627,19,,
OI5821,B1163,Rome,M47,PASTA,3,272,1268,23,,Hot
OI5822,B1270,Rome,M3,PASTA,3,408,1114,120,,
OI5823,B3963,Milan,M19,pizza,2,703,1185,0,,
OI5824,B3376,ROME,M9,pizza,1,732,1496,119,,Cold
OI5825,B2373,ROME,M21,pizza,2,325,620,101,,Cold
OI5826,B3336,milan,M41,Pizza ,3,316,501,64,,Cold
OI5827,B890,Milan,M43,Pasta,2,367,363,0,,
OI5828,B3029,Milan,M14,PASTA,1,482,499,15,,Cold
OI5829,B2657,Rome,M39,pizza,1,451,225,110,,Hot
OI5830,B1846,Rome,M41,PASTA,1,582,898,88,,Cold
OI5831,B873,Florence,M41,Pizza ,3,298,1110,80,Extra cheese,Hot
OI5832,B3268,Milan,M9,pizza,2,513,803,0,,Cold
OI5833,B278,Florence,M14,Beverage,2,511,1056,99,,Cold
OI5834,B2925,MILAN ,M28,Beverage,1,564,1145,0,,Hot
OI5835,B3107,ROME,M20,Pizza ,1,309,339,0,,
OI5836,B2298,milan,M6,PASTA,1,309,1081,6,,Cold
OI5837,B1391,Rome,M2,pizza,3,228,639,31,,
OI5838,B1658,ROME,MX2,Pizza ,1,361,929,0,Extra cheese,Hot
OI5839,B517,Milan,M7,Pizza ,1,587,826,14,,Cold
OI5840,B261,Milan,M26,Beverage,2,467,1144,0,,Cold
OI5841,B857,MILAN ,M23,PASTA,2,647,1419,105,,Cold
OI5842,B3767,Milan,M32,Beverage,1,771,1221,0,,Cold
OI5843,B3894,ROME,M3,Pizza ,2,397,581,14,,Hot
OI5844,B3274,MILAN ,M14,Pasta,2,359,668,25,,
OI5845,B1001,MILAN ,M12,Pasta,3,607,699,0,,Cold
OI5846,B2241,milan,M49,Pizza ,3,743,559,0,Extra cheese,Cold
OI5847,B3726,Florence,M43,pizza,1,366,338,0,Extra cheese,Hot
OI5848,B3872,Milan,M25,Beverage,1,280,1173,100,,Cold
OI5849,B1062,ROME,M19,Beverage,3,763,1306,84,Extra cheese,
OI5850,B2834,milan,M36,pizza,3,499,545,71,,
OI5851,B84,Milan,M19,Pasta,3,531,942,30,,Hot
OI5852,B3869,ROME,M2,PASTA,3,729,682,87,,
OI5853,B3,ROME,M25,pizza,2,457,929,0,,Cold
OI5854,B627,milan,M21,Pizza ,1,524,1382,0,,
OI5855,B3778,Florence,M7,Pasta,2,636,474,26,,
OI5856,B169,Florence,M13,Pizza ,1,372,1038,67,,Hot
OI5857,B1300,milan,M42,Pizza ,1,335,631,71,,Hot
OI5858,B11,MILAN ,M45,Pizza ,2,609,1459,80,,Cold
OI5859,B2063,ROME,M2,Pizza ,1,242,1368,96,,Hot
OI5860,B883,Rome,M15,PASTA,1,460,887,22,,Cold
OI5861,B740,Florence,M12,pizza,2,530,409,30,,Cold
OI5862,B1760,Rome,M6,pizza,3,712,321,70,,Hot
OI5863,B77,Milan,M41,Pizza ,1,326,1323,16,Extra cheese,Cold
OI5864,B836,milan,M26,Beverage,2,765,1375,65,,
OI5865,B2134,ROME,MX2,Pasta,2,485,1360,0,,Cold
OI5866,B3930,MILAN ,M25,pizza,2,258,510,116,Extra cheese,Hot
OI5867,B3663,ROME,M20,Pasta,2,244,961,0,,Hot
OI5868,B851,MILAN ,M19,Pasta,3,571,983,0,Extra cheese,
OI5869,B1211,Rome,M31,PASTA,1,600,489,93,,
OI5870,B2531,Florence,M25,Pasta,2,325,672,25,Extra cheese,
OI5871,B3478,Rome,M25,Beverage,3,503,703,85,,
OI5872,B3712,Milan,M43,PASTA,3,505,1153,25,,Cold
OI5873,B2506,Rome,M25,Pizza ,3,683,665,64,,Hot
OI5874,B2898,milan,M32,PASTA,1,252,1076,13,,Hot
OI5875,B3953,Rome,M41,Pasta,1,451,866,30,,
OI5876,B2988,milan,M5,Pizza ,2,429,1062,26,Extra cheese,Hot
OI5877,B3611,Milan,M16,pizza,1,686,726,5,Extra cheese,Hot
OI5878,B2748,Rome,M11,PASTA,1,381,421,0,Extra cheese,Hot
OI5879,B3588,Rome,M34,Pasta,1,216,1231,81,,Hot
OI5880,B1569,MILAN ,M49,Pizza ,3,442,671,28,Extra cheese,Cold
OI5881,B2879,Milan,M13,PASTA,3,465,357,39,,Hot
OI5882,B897,MILAN ,M28,Pasta,1,224,986,0,Extra cheese,
OI5883,B3774,Florence,M39,Pasta,3,663,879,80,,
OI5884,B2736,ROME,M49,Pasta,2,700,985,74,,Cold
OI5885,B2826,MILAN ,M28,PASTA,3,540,564,30,Extra cheese,Hot
OI5886,B1139,MILAN ,M13,PASTA,1,675,914,33,,Hot
OI5887,B1008,milan,M1,Pasta,2,205,417,25,,Hot
OI5888,B377,ROME,MX1,Beverage,2,347,492,91,Extra cheese,Hot
OI5889,B255,ROME,M25,PASTA,3,223,902,78,,
OI5890,B290,ROME,M11,pizza,3,755,579,73,,Hot
OI5891,B753,Milan,M20,PASTA,2,233,627,26,,Cold
OI5892,B2618,Florence,M41,Beverage,2,521,1247,0,,Hot
OI5893,B1597,MILAN ,M18,Pizza ,1,799,1325,0,Extra cheese,Cold
OI5894,B2683,ROME,M19,Pizza ,3,568,633,71,Extra cheese,
OI5895,B2655,MILAN ,M24,PASTA,2,403,982,30,,
OI5896,B2653,Florence,M43,Pasta,1,256,665,89,,
OI5897,B2060,Milan,M32,pizza,1,739,1151,33,,Hot
OI5898,B1866,Milan,M33,Beverage,1,591,903,0,Extra cheese,
OI5899,B3137,MILAN ,M6,PASTA,2,661,611,82,,Hot
OI5900,B1402,milan,M24,pizza,1,556,1187,0,Extra cheese,Cold
OI5901,B2221,Florence,M41,pizza,1,225,1374,14,,Cold
OI5902,B3895,ROME,M42,PASTA,3,441,1231,12,,
OI5903,B782,ROME,M12,Beverage,2,547,1122,93,,Cold
OI5904,B775,milan,M48,Pizza ,3,774,844,0,,Hot
OI5905,B2985,MILAN ,M37,Beverage,1,542,1082,0,,Cold
OI5906,B1774,MILAN ,M8,Pasta,1,473,1344,84,Extra cheese,Cold
OI5907,B1406,Milan,M29,pizza,2,715,763,71,Extra cheese,Cold
OI5908,B915,ROME,M1,Pasta,1,283,1406,88,,
OI5909,B2485,Milan,M31,PASTA,3,589,633,117,,Hot
OI5910,B1967,Milan,M13,Pasta,2,231,1266,61,,Hot
OI5911,B2104,Milan,M22,Pizza ,2,654,896,102,,Hot
OI5912,B127,Rome,M9,Pizza ,3,773,1240,0,Extra cheese,
OI5913,B1774,ROME,M6,PASTA,3,726,374,90,Extra cheese,Hot
OI5914,B3191,milan,M33,Pizza ,2,627,428,0,Extra cheese,Cold
OI5915,B2351,ROME,M24,Pizza ,1,398,525,0,Extra cheese,Hot
OI5916,B2765,MILAN ,M35,PASTA,3,681,1473,8,Extra cheese,Cold
OI5917,B3348,milan,M2,Beverage,2,388,580,0,Extra cheese,
OI5918,B375,MILAN ,MX2,pizza,1,755,268,6,,
OI5919,B3335,milan,M37,PASTA,2,558,1110,0,,Cold
OI5920,B2294,Rome,M22,pizza,3,389,515,0,,Hot
OI5921,B447,milan,M31,pizza,3,483,274,76,,Hot
OI5922,B3912,Rome,M10,Pasta,1,225,879,0,,Hot
OI5923,B1795,Milan,M32,PASTA,2,410,1263,8,Extra cheese,
OI5924,B1441,MILAN ,M37,Pizza ,3,599,509,14,,Cold
OI5925,B2289,Milan,M43,Pizza ,1,632,926,0,Extra cheese,
OI5926,B3486,Florence,M29,pizza,1,690,731,0,,Cold
OI5927,B812,Milan,M40,Pasta,2,790,1478,33,,Hot
OI5928,B3240,Florence,M21,Pasta,3,680,295,100,,
OI5929,B1535,Florence,M1,pizza,1,731,1062,0,Extra cheese,Hot
OI5930,B3003,Rome,M45,pizza,1,490,1492,96,Extra cheese,
OI5931,B212,MILAN ,MX1,Pasta,2,514,541,120,,Hot
OI5932,B3927,Milan,M9,PASTA,3,595,498,0,,Cold
OI5933,B1362,MILAN ,M28,PASTA,2,780,713,16,,Cold
OI5934,B592,MILAN ,M21,PASTA,1,504,1360,105,,Cold
OI5935,B337,Florence,M21,Pizza ,3,764,281,69,,Cold
OI5936,B31,Rome,M2,PASTA,3,744,1464,61,Extra cheese,Hot
OI5937,B3628,Milan,M36,pizza,1,209,958,104,,
OI5938,B3929,Milan,M14,pizza,2,215,837,65,,
OI5939,B2883,milan,M9,Beverage,1,520,1233,89,,Hot
OI5940,B688,ROME,M37,Pasta,2,319,1447,0,,Hot
OI5941,B2090,Florence,M24,Pizza ,1,548,867,64,,
OI5942,B1708,Rome,M25,Pasta,3,768,267,99,Extra cheese,Cold
OI5943,B636,MILAN ,M18,Beverage,2,532,497,0,,Hot
OI5944,B3519,MILAN ,M22,Pizza ,3,396,418,22,Extra cheese,Hot
OI5945,B1100,Florence,M21,Pizza ,3,468,1193,34,,Cold
OI5946,B2545,MILAN ,M8,PASTA,3,365,1391,0,,Cold
OI5947,B3284,Rome,M38,Pizza ,2,523,888,0,,Hot
OI5948,B2181,milan,M7,PASTA,2,749,1433,0,,Cold
OI5949,B1194,MILAN ,M41,Pasta,3,319,1316,80,Extra cheese,
OI5950,B353,Florence,M30,Pizza ,1,766,297,35,,Cold
OI5951,B3846,Milan,M46,PASTA,1,406,248,20,,Hot
OI5952,B4000,milan,M41,Pasta,1,547,227,30,,
OI5953,B101,Florence,M43,Beverage,2,745,1160,60,,
OI5954,B2604,Florence,M11,Pasta,1,427,302,89,,Cold
OI5955,B437,MILAN ,M39,Beverage,1,405,1181,0,,Hot
OI5956,B2187,milan,M28,Beverage,3,661,913,87,,
OI5957,B788,MILAN ,M33,Pizza ,1,323,464,0,,Cold
OI5958,B154,milan,M21,PASTA,3,792,216,15,Extra cheese,Hot
OI5959,B1782,MILAN ,M26,Pasta,3,441,1188,0,,Hot
OI5960,B1691,ROME,M13,Beverage,1,685,1201,0,,Hot
OI5961,B44,Florence,M41,PASTA,1,727,651,0,,Hot
OI5962,B2504,MILAN ,M30,Pizza ,1,581,1091,23,Extra cheese,
OI5963,B3923,MILAN ,M41,Pizza ,3,275,705,7,,Hot
OI5964,B1725,Milan,M7,PASTA,3,447,764,0,,
OI5965,B3607,Milan,M43,Pizza ,3,483,1333,0,,Hot
OI5966,B1628,Milan,M33,PASTA,2,719,1170,0,Extra cheese,
OI5967,B3674,Florence,M6,Pasta,1,551,562,36,Extra cheese,Hot
OI5968,B573,Rome,M9,Pasta,3,628,394,0,,Cold
OI5969,B2255,MILAN ,M28,Pasta,2,544,1247,0,,
OI5970,B2201,MILAN ,MX1,PASTA,3,677,606,0,,Cold
OI5971,B3913,Rome,M14,pizza,1,517,1222,22,,Cold
OI5972,B48,milan,M10,Pasta,2,563,829,0,,Cold
OI5973,B596,milan,M34,pizza,3,460,1006,63,,Hot
OI5974,B3690,Florence,MX2,Pasta,2,250,695,19,,
OI5975,B2914,milan,M8,PASTA,2,657,1374,0,,
OI5976,B769,Milan,M13,Pizza ,2,580,1449,0,,Cold
OI5977,B3992,ROME,M1,Beverage,2,660,1377,26,,
OI5978,B3953,Rome,M5,pizza,3,715,939,25,Extra cheese,Cold
OI5979,B1437,MILAN ,M20,Beverage,1,585,286,33,,
OI5980,B328,Rome,M23,Pizza ,1,638,566,34,,
OI5981,B2557,Milan,M13,pizza,1,639,785,40,,Hot
OI5982,B586,Florence,M31,Pasta,2,412,1370,112,,Hot
OI5983,B412,Rome,M31,pizza,2,487,272,0,,Hot
OI5984,B1681,Rome,M3,pizza,3,319,405,0,Extra cheese,
OI5985,B96,milan,M5,Beverage,1,650,279,82,,Hot
OI5986,B132,Florence,M10,Beverage,1,572,1028,0,,Hot
OI5987,B2908,ROME,M33,pizza,1,258,884,0,,Cold
OI5988,B1301,Florence,M34,Pizza ,1,354,295,0,,Hot
OI5989,B2717,milan,M14,Pizza ,1,432,510,0,,Cold
OI5990,B1578,Milan,M45,PASTA,3,610,697,0,,Cold
OI5991,B2357,Milan,M31,Pizza ,3,272,1050,13,Extra cheese,Hot
OI5992,B3713,MILAN ,M6,pizza,3,594,1155,23,,Hot
OI5993,B692,Milan,M26,pizza,3,627,421,40,,
OI5994,B3442,MILAN ,M16,Pizza ,1,709,1022,0,,
OI5995,B2243,Florence,M35,Pizza ,2,501,714,118,,Hot
OI5996,B1810,Rome,M36,PASTA,2,560,1412,0,,
OI5997,B2544,milan,M25,Beverage,1,270,1195,0,Extra cheese,
OI5998,B2052,milan,M33,pizza,1,386,1482,28,,Cold
OI5999,B866,Milan,M35,Beverage,2,368,1134,0,,Hot
OI6000,B2775,ROME,M49,Pizza ,1,685,1123,71,,Cold
OI6001,B3203,MILAN ,M16,Pizza ,2,727,204,92,,Hot
OI6002,B1614,Rome,M9,Beverage,1,245,888,34,,Hot
OI6003,B2250,Rome,M36,PASTA,1,491,968,15,Extra cheese,Cold
OI6004,B1145,milan,M18,Beverage,2,368,549,66,Extra cheese,Hot
OI6005,B3665,MILAN ,M1,Pasta,1,542,332,107,,
OI6006,B1703,milan,M40,pizza,1,504,1444,27,Extra cheese,Cold
OI6007,B204,MILAN ,M16,PASTA,2,238,637,0,,
OI6008,B3942,Milan,M48,PASTA,2,343,1018,96,,
OI6009,B1127,milan,M45,pizza,3,284,506,60,Extra cheese,Cold
OI6010,B1107,milan,M6,pizza,1,623,457,92,Extra cheese,
OI6011,B379,ROME,M2,pizza,1,235,265,106,,Cold
OI6012,B1375,ROME,M30,pizza,1,252,945,0,Extra cheese,Cold
OI6013,B3051,Milan,M6,Pasta,3,667,213,91,Extra cheese,Hot
OI6014,B628,ROME,M15,pizza,2,503,1214,101,,Cold
OI6015,B1556,MILAN ,M31,Pasta,3,597,606,22,,
OI6016,B1114,MILAN ,M19,PASTA,2,468,306,35,,Cold
OI6017,B1179,Milan,M8,Pizza ,1,787,540,92,,Hot
OI6018,B2887,milan,M9,PASTA,1,442,1307,36,,Hot
OI6019,B2789,Florence,M35,pizza,1,798,334,37,,Hot
OI6020,B567,ROME,M16,Pasta,3,338,812,102,,
OI6021,B3744,Florence,M19,Pasta,3,621,954,0,,
OI6022,B3486,Rome,M12,Pizza ,2,422,416,88,Extra cheese,Cold
OI6023,B115,milan,M20,Pizza ,2,492,689,107,,
OI6024,B1491,milan,M17,PASTA,3,664,519,0,Extra cheese,
OI6025,B3085,Rome,M36,Pasta,2,376,1247,0,Extra cheese,Hot
OI6026,B478,ROME,M23,Pizza ,1,666,1428,102,,
OI6027,B2872,Florence,M7,PASTA,3,730,534,0,Extra cheese,Hot
OI6028,B2995,Rome,M33,Pasta,2,475,1490,82,,
OI6029,B1346,ROME,M4,Beverage,1,735,338,22,Extra cheese,
OI6030,B1701,Florence,M18,pizza,1,446,1132,11,Extra cheese,Cold
OI6031,B2994,milan,M17,PASTA,1,505,625,0,Extra cheese,
OI6032,B729,Florence,M41,pizza,3,305,772,85,Extra cheese,Cold
OI6033,B113,milan,MX1,PASTA,3,468,1227,63,,
OI6034,B584,Florence,M1,pizza,3,648,547,38,Extra cheese,Hot
OI6035,B2673,MILAN ,M40,PASTA,3,558,1342,0,,Hot
OI6036,B2581,ROME,M8,pizza,1,773,281,67,,
OI6037,B207,ROME,M37,Beverage,2,583,1381,38,,Cold
OI6038,B3180,milan,M14,PASTA,2,361,882,0,Extra cheese,Cold
OI6039,B481,MILAN ,M29,pizza,2,534,332,73,Extra cheese,
OI6040,B3968,milan,M17,Pizza ,1,232,1490,0,Extra cheese,Cold
OI6041,B3314,milan,M48,pizza,3,583,536,6,Extra cheese,Cold
OI6042,B1866,Florence,M47,Pasta,3,551,788,0,,
OI6043,B1117,ROME,M32,Beverage,2,416,310,103,,
OI6044,B67,Florence,M30,PASTA,2,396,871,17,,Cold
OI6045,B2506,ROME,M10,pizza,3,680,1416,34,Extra cheese,Hot
OI6046,B547,Rome,M36,Pasta,1,419,721,0,Extra cheese,Hot
OI6047,B1511,milan,M25,pizza,2,706,1170,25,,
OI6048,B3487,milan,M27,Pasta,1,278,1214,0,,Hot
OI6049,B2817,Florence,M20,pizza,1,268,1050,64,,Cold
OI6050,B165,Milan,M1,pizza,1,746,584,87,,
OI6051,B1667,Rome,M25,PASTA,2,232,1239,26,Extra cheese,
OI6052,B3463,milan,M45,Pizza ,1,246,624,26,Extra cheese,Cold
OI6053,B1466,Rome,M14,Pizza ,3,782,1183,0,,Cold
OI6054,B41,Rome,M17,Pasta,2,341,1364,68,,Hot
OI6055,B3402,MILAN ,M45,Beverage,3,704,256,0,,
OI6056,B77,MILAN ,M46,Pizza ,3,782,1461,63,Extra cheese,
OI6057,B3902,Rome,M41,pizza,2,690,602,17,Extra cheese,Cold
OI6058,B2403,Florence,M33,pizza,1,694,420,80,,Cold
OI6059,B1829,Rome,M47,Beverage,1,765,1445,0,,Hot
OI6060,B3339,milan,M21,Beverage,2,607,767,85,,Cold
OI6061,B3229,MILAN ,M44,Beverage,2,319,584,22,,Cold
OI6062,B1205,Milan,M1,Pasta,1,712,1250,5,,Cold
OI6063,B499,Florence,M35,PASTA,2,566,584,0,,Cold
OI6064,B3398,milan,M31,PASTA,2,406,677,85,,
OI6065,B3548,Florence,M20,PASTA,1,429,392,0,,
OI6066,B1286,milan,M5,Beverage,1,425,1173,6,Extra cheese,Hot
OI6067,B141,Milan,M14,PASTA,1,484,1492,15,Extra cheese,
OI6068,B874,Rome,M7,Pizza ,1,345,769,0,Extra cheese,Hot
OI6069,B3978,MILAN ,M50,Pizza ,3,773,833,0,,Cold
OI6070,B2076,milan,M36,Beverage,1,402,350,13,,
OI6071,B1932,Milan,MX1,Pasta,2,606,1442,18,,Hot
OI6072,B1904,MILAN ,M35,Beverage,3,282,1442,0,,Cold
OI6073,B691,ROME,M50,Pizza ,2,563,1418,19,,
OI6074,B3432,Rome,M42,PASTA,3,504,471,77,,Cold
OI6075,B849,Milan,M15,Pasta,1,372,250,25,,
OI6076,B2749,Florence,M41,Beverage,3,485,469,34,Extra cheese,
OI6077,B1532,Milan,M29,Pasta,1,330,1123,18,Extra cheese,Cold
OI6078,B1077,Milan,M22,Pizza ,2,763,1267,0,,
OI6079,B473,Milan,M34,Beverage,2,249,375,0,,Hot
OI6080,B2733,Florence,M35,Pasta,2,365,1120,120,,Cold
OI6081,B299,Rome,M11,Beverage,1,390,544,0,,Hot
OI6082,B585,milan,M45,Pasta,3,671,1495,0,Extra cheese,Hot
OI6083,B1582,milan,M36,Pasta,1,405,748,0,,Cold
OI6084,B3867,milan,M46,Pizza ,3,351,478,117,Extra cheese,Hot
OI6085,B1980,Milan,M4,Pizza ,2,346,1459,72,,
OI6086,B691,milan,M17,PASTA,2,784,587,23,,
OI6087,B2551,Rome,M3,pizza,1,371,1101,81,Extra cheese,
OI6088,B1849,MILAN ,M8,PASTA,3,607,890,103,,Cold
OI6089,B1897,Rome,M39,Pasta,1,328,1268,78,,Cold
OI6090,B3127,Rome,M19,pizza,2,549,1366,94,,Cold
OI6091,B3041,ROME,M31,PASTA,1,757,1475,23,,
OI6092,B623,Milan,M46,Pasta,2,542,1181,100,Extra cheese,Hot
OI6093,B1737,Florence,M28,Pasta,2,263,382,19,,Cold
OI6094,B918,Milan,M2,pizza,3,642,929,70,,
OI6095,B706,Milan,M36,Pizza ,2,436,926,0,,Hot
OI6096,B3113,Florence,M50,Pizza ,3,329,329,74,,Hot
OI6097,B3981,Rome,M25,PASTA,1,725,740,40,,Hot
OI6098,B1220,Rome,M24,Pasta,3,304,1212,80,Extra cheese,Hot
OI6099,B1194,milan,M14,Pizza ,2,686,1474,22,,Hot
OI6100,B109,MILAN ,M38,PASTA,3,686,1053,0,Extra cheese,Hot
OI6101,B3373,Florence,M4,pizza,2,443,728,77,Extra cheese,Hot
OI6102,B2195,ROME,M10,Beverage,1,541,1365,35,,Cold
OI6103,B3254,MILAN ,M23,Pasta,2,311,844,40,Extra cheese,
OI6104,B3234,MILAN ,M2,Beverage,1,589,281,89,Extra cheese,
OI6105,B734,Florence,M18,pizza,3,432,1448,0,Extra cheese,Hot
OI6106,B30,ROME,M22,Pasta,2,607,1316,0,Extra cheese,
OI6107,B3767,MILAN ,M37,Pasta,3,464,604,21,,
OI6108,B3154,Rome,M48,Beverage,2,728,508,31,,Cold
OI6109,B1326,milan,M34,Pasta,3,503,271,103,,Hot
OI6110,B1106,milan,M31,Pizza ,1,441,1471,17,,
OI6111,B2414,ROME,M47,PASTA,2,406,670,0,Extra cheese,Cold
OI6112,B2007,MILAN ,M30,Pasta,2,402,1181,0,Extra cheese,
OI6113,B1406,MILAN ,M24,Beverage,1,462,424,39,Extra cheese,
OI6114,B2971,milan,M26,PASTA,3,278,602,29,,Hot
OI6115,B1050,Florence,M44,Pasta,3,474,970,33,Extra cheese,Hot
OI6116,B280,MILAN ,M28,pizza,1,694,630,69,Extra cheese,Hot
OI6117,B276,milan,M15,pizza,3,432,988,24,,Cold
OI6118,B2328,MILAN ,M19,pizza,1,204,816,6,,
OI6119,B3858,Rome,M27,pizza,1,232,210,79,Extra cheese,
OI6120,B1085,Milan,M44,Pasta,2,330,1444,15,,Hot
OI6121,B2281,MILAN ,M41,Pasta,1,752,968,35,,
OI6122,B896,MILAN ,M2,pizza,2,569,1323,116,,Cold
OI6123,B2635,Rome,M47,Pizza ,3,520,375,112,,
OI6124,B2255,milan,M28,PASTA,2,423,359,0,Extra cheese,
OI6125,B654,ROME,M42,Beverage,3,440,1242,108,,Hot
OI6126,B1667,ROME,M39,PASTA,2,623,1458,60,,Hot
OI6127,B673,MILAN ,M37,Pizza ,3,708,875,77,,Hot
OI6128,B3381,Rome,M38,pizza,1,592,514,0,,Hot
OI6129,B2579,Rome,M41,PASTA,1,353,1322,20,Extra cheese,Cold
OI6130,B3527,ROME,M30,PASTA,3,714,886,90,Extra cheese,Hot
OI6131,B2166,Milan,M41,pizza,3,610,560,20,Extra cheese,Hot
OI6132,B2681,milan,M48,Pasta,2,462,1055,32,,
OI6133,B1023,Florence,M18,PASTA,3,744,1052,79,,
OI6134,B2756,milan,M12,Beverage,2,431,470,15,,Hot
OI6135,B1306,milan,M9,pizza,3,702,1262,78,,
OI6136,B251,Milan,M12,pizza,3,488,225,0,,
OI6137,B2522,Milan,M40,pizza,1,467,432,40,Extra cheese,
OI6138,B237,Rome,M23,PASTA,3,216,807,6,,Cold
OI6139,B743,milan,M24,Pizza ,2,484,999,8,Extra cheese,Hot
OI6140,B1673,ROME,M33,Beverage,1,454,805,0,Extra cheese,Cold
OI6141,B2942,Rome,M40,PASTA,1,787,846,30,,Cold
OI6142,B213,milan,M42,Pizza ,2,510,1192,0,,Hot
OI6143,B2511,Milan,M1,Pizza ,2,645,532,85,,Hot
OI6144,B226,Milan,M22,Pizza ,3,749,639,92,,Cold
OI6145,B1576,milan,M26,Pasta,2,275,1446,40,,
OI6146,B210,milan,M24,Pizza ,2,652,268,21,,Hot
