bill_id,customer_id,restaurant_location,order_date,order_time,day_name,month_name,quarter,service_time_bucket,order_type,payment_method,order_status,refund_reason,total_quantity_ordered,bill_subtotal_amount,tax_amount,total_bill_amount
B2548,C532,Rome,07-09-2022,21:36,Wednesday,September,Q3,Dinner,Dine-In,UPI,Completed,,4,562,163,840
B2549,C191,Florence,05-01-2024,15:30,Friday,January,Q1,Breakfast,Dine-In,UPI,Refunded,,2,1646,120,1360
B2550,C1140,MILAN ,17-01-2022,22:32,Monday,January,Q1,Dinner,online,,Completed,,6,1653,58,1564
B2551,C753,Florence,08-12-2022,19:34,Thursday,December,Q4,Dinner,dine-in,Cash,Refunded,,6,1398,20,1906
B2552,C1080,milan,15-08-2022,11:15,Monday,August,Q3,Lunch,dine-in,Card,Completed,Late delivery,5,1002,129,1446
B2553,C866,Rome,03-09-2023,15:40,Sunday,September,Q3,Lunch,DINE IN,Card,Refunded,,3,963,161,798
B2554,C551,Florence,09-09-2024,13:36,Monday,September,Q3,Lunch,DINE IN,,Completed,,1,773,111,1652
B2555,C167,Rome,15-02-2023,14:57,Wednesday,February,Q1,Lunch,Online,Cash,Refunded,Late delivery,5,1300,90,1450
B2556,C567,Milan,25-07-2024,19:04,Thursday,July,Q3,Dinner,Online,,Refunded,,4,1208,102,1907
B2557,C242,ROME,04-09-2022,18:31,Sunday,September,Q3,Lunch,Online,UPI,Completed,,5,1132,111,1962
B2558,C148,MILAN ,14-10-2023,21:41,Saturday,October,Q4,Lunch,Online,Card,Refunded,,4,1384,173,1224
B2559,C17,Milan,02-05-2023,18:13,Tuesday,May,Q2,Lunch,DINE IN,Cash,Completed,,4,1906,69,2064
B2560,C176,Florence,19-03-2022,14:36,Saturday,March,Q1,Lunch,dine-in,Cash,Completed,,2,1373,91,1905
B2561,C626,Florence,17-03-2023,18:10,Friday,March,Q1,Lunch,online,,Refunded,,5,1587,153,1919
B2562,C893,Florence,05-06-2023,20:03,Monday,June,Q2,Breakfast,DINE IN,Card,Completed,,2,702,96,1483
B2563,C148,MILAN ,11-01-2022,22:14,Tuesday,January,Q1,Lunch,dine-in,UPI,Refunded,,4,1829,144,563
B2564,C669,MILAN ,10-12-2023,13:26,Sunday,December,Q4,Breakfast,Online,Cash,Refunded,,4,383,177,2173
B2565,C993,MILAN ,14-06-2024,20:52,Friday,June,Q2,Lunch,dine-in,,Completed,,6,981,72,1159
B2566,C1175,Milan,05-09-2023,10:38,Tuesday,September,Q3,Dinner,dine-in,UPI,Completed,,6,1583,194,664
B2567,C747,Florence,23-10-2024,09:10,Wednesday,October,Q4,Breakfast,Online,UPI,Refunded,Late delivery,6,745,162,853
B2568,C1019,Rome,10-02-2022,14:55,Thursday,February,Q1,Lunch,DINE IN,Cash,Completed,,4,673,126,882
B2569,C760,Rome,22-03-2023,16:41,Wednesday,March,Q1,Dinner,Online,UPI,Refunded,,1,1213,163,1598
B2570,C985,MILAN ,15-02-2022,10:42,Tuesday,February,Q1,Dinner,DINE IN,Card,Refunded,Late delivery,1,1234,143,1117
B2571,C141,milan,29-01-2024,18:43,Monday,January,Q1,Dinner,Online,UPI,Completed,,5,1898,62,1044
B2572,C206,Rome,26-02-2023,13:39,Sunday,February,Q1,Dinner,dine-in,Cash,Refunded,Late delivery,3,1657,166,1324
B2573,C902,Rome,12-07-2023,15:22,Wednesday,July,Q3,Lunch,Online,Card,Completed,,3,967,97,1835
B2574,C431,Florence,24-06-2023,22:19,Saturday,June,Q2,Breakfast,online,,Refunded,,1,988,125,1989
B2575,C289,Florence,24-12-2022,09:53,Saturday,December,Q4,Dinner,Online,Card,Completed,,6,793,96,2121
B2576,C709,milan,19-08-2022,14:37,Friday,August,Q3,Lunch,online,Card,Completed,Late delivery,1,524,51,2295
B2577,C517,Rome,14-11-2023,16:54,Tuesday,November,Q4,Breakfast,Online,UPI,Completed,Late delivery,1,1976,188,887
B2578,C274,milan,17-09-2024,14:23,Tuesday,September,Q3,Lunch,DINE IN,UPI,Completed,,1,757,107,903
B2579,C633,Milan,26-09-2024,15:34,Thursday,September,Q3,Lunch,Online,,Completed,Late delivery,6,943,58,836
B2580,C1099,MILAN ,24-10-2022,14:22,Monday,October,Q4,Dinner,Dine-In,UPI,Completed,Late delivery,5,917,144,1091
B2581,C201,Florence,24-10-2024,15:25,Thursday,October,Q4,Breakfast,dine-in,UPI,Refunded,Late delivery,1,1890,69,1190
B2582,C489,milan,10-12-2022,20:47,Saturday,December,Q4,Dinner,Online,,Completed,,1,1252,46,865
B2583,C911,Florence,31-03-2024,20:06,Sunday,March,Q1,Lunch,online,,Refunded,Late delivery,2,895,51,1488
B2584,C655,ROME,17-12-2023,14:02,Sunday,December,Q4,Dinner,dine-in,,Completed,,6,1869,123,425
B2585,C946,Milan,09-09-2022,12:38,Friday,September,Q3,Lunch,Dine-In,Card,Completed,,3,1561,193,413
B2586,C215,Rome,22-03-2022,20:02,Tuesday,March,Q1,Lunch,online,UPI,Refunded,,4,1412,130,1785
B2587,C1084,MILAN ,31-12-2022,14:43,Saturday,December,Q4,Breakfast,online,Cash,Completed,Late delivery,3,1484,80,1711
B2588,C912,Rome,18-05-2024,19:15,Saturday,May,Q2,Lunch,dine-in,,Completed,,3,1679,111,1790
B2589,C835,Milan,15-12-2024,16:03,Sunday,December,Q4,Lunch,dine-in,Cash,Refunded,Late delivery,2,853,41,787
B2590,C708,Milan,18-04-2023,21:12,Tuesday,April,Q2,Dinner,Dine-In,Card,Completed,,1,1536,139,2215
B2591,C338,Rome,27-09-2023,19:19,Wednesday,September,Q3,Dinner,dine-in,,Completed,Late delivery,2,942,142,1808
B2592,C905,Milan,27-04-2024,20:17,Saturday,April,Q2,Dinner,Dine-In,Cash,Refunded,Late delivery,1,1660,33,2222
B2593,C468,MILAN ,23-07-2024,21:40,Tuesday,July,Q3,Lunch,Online,Cash,Completed,,5,656,107,721
B2594,C486,Florence,30-04-2024,16:51,Tuesday,April,Q2,Dinner,Online,Card,Completed,Late delivery,5,1099,129,2273
B2595,C182,milan,01-08-2022,19:08,Monday,August,Q3,Breakfast,dine-in,Card,Completed,Late delivery,6,640,102,2125
B2596,C774,Milan,22-11-2022,10:37,Tuesday,November,Q4,Lunch,DINE IN,Cash,Completed,Late delivery,3,1107,101,1274
B2597,C559,Rome,25-06-2023,14:44,Sunday,June,Q2,Breakfast,dine-in,UPI,Refunded,,3,886,39,574
B2598,C200,Florence,02-12-2024,17:42,Monday,December,Q4,Dinner,Online,Card,Completed,,4,684,150,387
B2599,C296,Milan,24-11-2023,12:35,Friday,November,Q4,Dinner,DINE IN,Card,Refunded,Late delivery,2,1210,129,1400
B2600,C205,ROME,09-09-2023,21:57,Saturday,September,Q3,Lunch,online,Card,Completed,,6,575,62,407
B2601,C535,Florence,02-06-2022,17:15,Thursday,June,Q2,Breakfast,dine-in,UPI,Completed,,1,527,67,1257
B2602,C1110,milan,13-12-2022,15:00,Tuesday,December,Q4,Breakfast,Dine-In,,Completed,,4,1288,31,1849
B2603,C864,Florence,22-01-2022,19:30,Saturday,January,Q1,Lunch,Dine-In,Cash,Completed,,2,1816,174,1114
B2604,C990,Rome,06-01-2022,19:30,Thursday,January,Q1,Dinner,Dine-In,,Completed,,4,601,30,927
B2605,C1058,Rome,08-12-2024,17:03,Sunday,December,Q4,Dinner,Online,Card,Refunded,,5,755,31,813
B2606,C793,MILAN ,28-11-2022,19:21,Monday,November,Q4,Lunch,Online,,Completed,,1,1505,176,520
B2607,C76,MILAN ,01-04-2024,20:57,Monday,April,Q2,Dinner,dine-in,Card,Completed,,5,367,164,1823
B2608,C32,milan,23-09-2024,13:08,Monday,September,Q3,Lunch,Dine-In,,Refunded,,1,1431,37,1860
B2609,C1145,ROME,05-02-2024,10:12,Monday,February,Q1,Lunch,DINE IN,Cash,Refunded,,4,322,138,917
B2610,C242,MILAN ,25-12-2022,12:04,Sunday,December,Q4,Dinner,dine-in,,Refunded,,3,651,122,1979
B2611,C288,milan,08-01-2022,10:27,Saturday,January,Q1,Dinner,Dine-In,,Completed,,5,321,56,2121
B2612,C408,MILAN ,20-04-2023,17:14,Thursday,April,Q2,Dinner,Online,Cash,Refunded,Late delivery,6,469,21,1186
B2613,C919,milan,12-01-2024,21:20,Friday,January,Q1,Breakfast,online,UPI,Completed,,4,1475,75,1930
B2614,C251,Milan,08-12-2023,11:47,Friday,December,Q4,Breakfast,Online,Card,Completed,,5,800,68,527
B2615,C753,ROME,08-11-2023,19:37,Wednesday,November,Q4,Dinner,online,Card,Completed,,5,1229,45,1359
B2616,C167,Rome,06-10-2024,20:01,Sunday,October,Q4,Breakfast,Dine-In,UPI,Completed,Late delivery,4,416,166,971
B2617,C266,MILAN ,31-05-2022,20:24,Tuesday,May,Q2,Breakfast,Online,Card,Completed,,5,1957,79,1908
B2618,C428,milan,19-10-2023,16:24,Thursday,October,Q4,Dinner,Online,Card,Refunded,,4,1236,138,2122
B2619,C125,Milan,11-06-2024,15:17,Tuesday,June,Q2,Breakfast,Online,UPI,Refunded,Late delivery,5,1936,136,1735
B2620,C164,Florence,23-04-2023,21:30,Sunday,April,Q2,Breakfast,Dine-In,Cash,Completed,,3,1488,127,1882
B2621,C683,Rome,13-07-2024,13:55,Saturday,July,Q3,Lunch,Dine-In,Card,Completed,Late delivery,3,1392,31,1551
B2622,C899,Florence,14-09-2023,21:13,Thursday,September,Q3,Breakfast,DINE IN,Card,Completed,,1,998,94,682
B2623,C106,Rome,17-09-2024,18:49,Tuesday,September,Q3,Dinner,Online,UPI,Completed,,1,515,47,454
B2624,C1180,Rome,18-09-2024,15:19,Wednesday,September,Q3,Lunch,Online,UPI,Refunded,Late delivery,3,1156,107,1294
B2625,C1049,ROME,03-11-2022,21:29,Thursday,November,Q4,Breakfast,dine-in,,Refunded,Late delivery,2,906,149,1041
B2626,C51,milan,04-07-2023,18:00,Tuesday,July,Q3,Dinner,DINE IN,UPI,Refunded,,5,1014,126,373
B2627,C777,Florence,07-06-2024,18:46,Friday,June,Q2,Dinner,dine-in,,Completed,,5,570,124,1951
B2628,C70,ROME,02-09-2024,21:55,Monday,September,Q3,Lunch,online,,Completed,Late delivery,3,1259,30,1900
B2629,C1167,ROME,25-02-2023,22:26,Saturday,February,Q1,Breakfast,online,Cash,Completed,,5,676,133,492
B2630,C113,Rome,24-06-2022,21:15,Friday,June,Q2,Lunch,Dine-In,Cash,Refunded,Late delivery,4,653,67,1703
B2631,C834,ROME,08-03-2022,19:58,Tuesday,March,Q1,Breakfast,Online,Cash,Completed,,2,1701,81,456
B2632,C442,ROME,21-10-2022,18:59,Friday,October,Q4,Breakfast,Online,UPI,Completed,,4,1967,27,2059
B2633,C1160,MILAN ,13-02-2024,20:14,Tuesday,February,Q1,Dinner,Dine-In,,Refunded,,6,567,68,1048
B2634,C1102,Rome,15-06-2024,14:49,Saturday,June,Q2,Breakfast,DINE IN,UPI,Completed,,5,1003,82,1337
B2635,C68,Rome,10-04-2022,22:16,Sunday,April,Q2,Lunch,DINE IN,UPI,Completed,Late delivery,4,1897,107,852
B2636,C239,ROME,07-08-2022,19:48,Sunday,August,Q3,Dinner,Dine-In,UPI,Completed,,3,936,56,1434
B2637,C664,milan,14-01-2022,16:26,Friday,January,Q1,Lunch,dine-in,UPI,Completed,,4,1441,128,1477
B2638,C915,ROME,21-12-2024,15:01,Saturday,December,Q4,Dinner,dine-in,Card,Completed,Late delivery,5,566,63,600
B2639,C154,Rome,26-05-2023,09:57,Friday,May,Q2,Breakfast,DINE IN,UPI,Refunded,,4,727,171,1938
B2640,C1106,Rome,27-09-2022,18:33,Tuesday,September,Q3,Lunch,dine-in,,Completed,Late delivery,1,815,60,1999
B2641,C1163,MILAN ,27-09-2023,21:26,Wednesday,September,Q3,Breakfast,DINE IN,Card,Completed,Late delivery,5,1103,99,965
B2642,C875,Milan,24-08-2022,12:12,Wednesday,August,Q3,Breakfast,DINE IN,Card,Completed,,1,963,40,1786
B2643,C367,ROME,26-03-2022,16:19,Saturday,March,Q1,Lunch,Dine-In,Cash,Completed,,6,626,200,1693
B2644,C169,Florence,08-01-2022,16:23,Saturday,January,Q1,Lunch,Online,UPI,Completed,,3,1385,147,1618
B2645,C140,Milan,09-10-2022,22:56,Sunday,October,Q4,Lunch,online,,Completed,,3,1631,24,1947
B2646,C729,milan,20-07-2022,15:43,Wednesday,July,Q3,Dinner,DINE IN,,Completed,,2,1990,33,820
B2647,C114,Rome,26-03-2024,17:58,Tuesday,March,Q1,Lunch,Online,Cash,Completed,,5,1062,149,2300
B2648,C291,milan,07-10-2024,20:35,Monday,October,Q4,Breakfast,online,Card,Completed,,1,831,105,1262
B2649,C470,milan,11-11-2022,15:31,Friday,November,Q4,Breakfast,Online,UPI,Refunded,Late delivery,1,1571,182,1292
B2650,C196,MILAN ,15-01-2022,09:46,Saturday,January,Q1,Breakfast,DINE IN,,Completed,Late delivery,4,1670,53,406
B2651,C718,Milan,22-09-2022,18:08,Thursday,September,Q3,Breakfast,Dine-In,Cash,Refunded,Late delivery,6,1022,52,837
B2652,C306,ROME,10-04-2023,16:53,Monday,April,Q2,Breakfast,Online,Cash,Completed,Late delivery,3,1335,61,1565
B2653,C704,ROME,31-07-2022,19:58,Sunday,July,Q3,Lunch,Online,Card,Completed,,2,1942,174,1672
B2654,C171,MILAN ,27-06-2024,18:10,Thursday,June,Q2,Breakfast,online,UPI,Completed,,6,526,99,2223
B2655,C613,ROME,11-01-2023,21:29,Wednesday,January,Q1,Breakfast,DINE IN,,Completed,,2,1008,173,513
B2656,C1118,milan,25-11-2024,20:04,Monday,November,Q4,Breakfast,Online,,Refunded,,2,1855,185,1239
B2657,C984,milan,02-08-2024,21:16,Friday,August,Q3,Lunch,dine-in,UPI,Completed,Late delivery,3,923,179,2186
B2658,C1063,Rome,05-08-2024,11:38,Monday,August,Q3,Lunch,Online,,Completed,,4,1841,98,806
B2659,C89,milan,27-11-2024,18:58,Wednesday,November,Q4,Dinner,Dine-In,Cash,Completed,Late delivery,6,338,184,957
B2660,C601,Rome,14-09-2022,18:55,Wednesday,September,Q3,Lunch,Dine-In,Card,Refunded,,5,887,22,1581
B2661,C859,Florence,15-05-2022,14:30,Sunday,May,Q2,Breakfast,online,,Completed,,2,1130,117,1772
B2662,C258,MILAN ,11-10-2022,13:38,Tuesday,October,Q4,Breakfast,Dine-In,Cash,Completed,Late delivery,2,408,172,1907
B2663,C550,Florence,23-06-2022,09:58,Thursday,June,Q2,Breakfast,Online,Cash,Completed,,1,1755,49,1890
B2664,C378,milan,31-07-2024,15:19,Wednesday,July,Q3,Breakfast,Online,,Completed,,5,1913,23,2149
B2665,C135,ROME,24-01-2022,13:08,Monday,January,Q1,Dinner,dine-in,Cash,Completed,Late delivery,5,1809,89,1268
B2666,C336,milan,20-09-2023,18:34,Wednesday,September,Q3,Dinner,dine-in,UPI,Refunded,,6,1150,197,1335
B2667,C169,MILAN ,03-09-2024,12:55,Tuesday,September,Q3,Dinner,Dine-In,Cash,Completed,,2,1819,97,1302
B2668,C825,MILAN ,29-04-2023,09:02,Saturday,April,Q2,Dinner,dine-in,Cash,Refunded,Late delivery,1,1476,29,1790
B2669,C886,MILAN ,24-04-2022,22:29,Sunday,April,Q2,Lunch,Dine-In,UPI,Completed,,4,1330,145,860
B2670,C652,MILAN ,28-10-2023,19:03,Saturday,October,Q4,Dinner,Online,Cash,Refunded,,1,1120,178,1359
B2671,C126,Florence,22-10-2022,15:28,Saturday,October,Q4,Lunch,Online,Cash,Refunded,,3,773,195,1526
B2672,C40,MILAN ,30-03-2024,14:54,Saturday,March,Q1,Breakfast,DINE IN,Cash,Refunded,,2,1351,140,1492
B2673,C685,Rome,01-04-2023,12:15,Saturday,April,Q2,Dinner,Dine-In,Cash,Completed,,4,776,90,1047
B2674,C427,Milan,25-05-2023,11:14,Thursday,May,Q2,Lunch,Online,Card,Completed,,3,1852,141,2261
B2675,C45,Florence,04-06-2023,18:34,Sunday,June,Q2,Lunch,dine-in,,Completed,,2,771,108,441
B2676,C149,Rome,26-10-2023,09:08,Thursday,October,Q4,Breakfast,dine-in,UPI,Completed,,4,1751,42,1098
B2677,C665,ROME,01-01-2024,22:31,Monday,January,Q1,Breakfast,DINE IN,UPI,Refunded,Late delivery,1,859,58,661
B2678,C699,Rome,05-09-2023,13:04,Tuesday,September,Q3,Breakfast,DINE IN,Cash,Completed,,1,569,102,826
B2679,C73,Rome,11-11-2024,21:33,Monday,November,Q4,Breakfast,DINE IN,Card,Completed,Late delivery,3,343,109,1815
B2680,C636,ROME,03-04-2023,13:59,Monday,April,Q2,Breakfast,DINE IN,,Completed,,6,1318,100,1083
B2681,C249,Rome,13-10-2024,15:51,Sunday,October,Q4,Breakfast,dine-in,Cash,Completed,,2,335,130,596
B2682,C275,Milan,20-04-2024,19:42,Saturday,April,Q2,Dinner,Online,,Completed,,2,318,20,1288
B2683,C150,MILAN ,11-06-2024,09:18,Tuesday,June,Q2,Breakfast,Dine-In,UPI,Refunded,Late delivery,6,1089,148,2006
B2684,C861,ROME,05-01-2024,16:29,Friday,January,Q1,Breakfast,Online,Cash,Refunded,,6,1165,26,2219
B2685,C87,Florence,31-10-2024,21:37,Thursday,October,Q4,Breakfast,Dine-In,Card,Completed,,4,1800,44,2089
B2686,C444,ROME,13-04-2022,11:31,Wednesday,April,Q2,Dinner,DINE IN,Card,Refunded,Late delivery,2,378,91,1986
B2687,C235,Rome,11-03-2024,12:35,Monday,March,Q1,Dinner,Dine-In,,Refunded,,6,1397,110,531
B2688,C724,Rome,16-12-2024,18:02,Monday,December,Q4,Lunch,Dine-In,,Completed,,5,1398,61,1128
B2689,C361,ROME,07-09-2024,09:00,Saturday,September,Q3,Lunch,dine-in,,Completed,,6,1607,161,579
B2690,C917,milan,18-08-2023,19:12,Friday,August,Q3,Lunch,dine-in,UPI,Completed,,1,1254,152,807
B2691,C1093,milan,28-02-2022,09:49,Monday,February,Q1,Lunch,DINE IN,,Refunded,Late delivery,5,1587,165,1110
B2692,C523,MILAN ,31-07-2022,13:38,Sunday,July,Q3,Dinner,dine-in,,Completed,,3,1093,143,889
B2693,C891,Rome,14-03-2022,17:32,Monday,March,Q1,Dinner,online,,Completed,,5,991,145,2179
B2694,C173,Rome,26-07-2022,13:22,Tuesday,July,Q3,Lunch,Dine-In,UPI,Refunded,Late delivery,3,1981,122,774
B2695,C510,Milan,14-09-2023,17:03,Thursday,September,Q3,Dinner,online,Cash,Refunded,,1,1774,28,625
B2696,C1084,MILAN ,17-12-2023,15:21,Sunday,December,Q4,Breakfast,dine-in,,Refunded,,4,1927,81,387
B2697,C204,Rome,14-02-2023,16:44,Tuesday,February,Q1,Dinner,online,Card,Refunded,,4,520,115,929
B2698,C315,Milan,11-09-2024,22:06,Wednesday,September,Q3,Breakfast,Online,Card,Completed,,3,990,102,398
B2699,C701,MILAN ,29-04-2022,18:02,Friday,April,Q2,Dinner,Dine-In,Cash,Refunded,,4,1592,137,835
B2700,C1045,Rome,01-12-2024,11:19,Sunday,December,Q4,Lunch,Dine-In,,Completed,,2,1934,92,859
B2701,C451,Florence,13-12-2024,09:01,Friday,December,Q4,Breakfast,DINE IN,Card,Completed,,3,622,177,979
B2702,C37,Rome,08-04-2023,20:45,Saturday,April,Q2,Lunch,Dine-In,,Refunded,Late delivery,6,1145,100,905
B2703,C794,milan,26-04-2024,17:39,Friday,April,Q2,Lunch,dine-in,UPI,Completed,Late delivery,5,1935,116,671
B2704,C690,milan,25-10-2022,16:49,Tuesday,October,Q4,Lunch,online,Card,Completed,,2,811,29,615
B2705,C588,Milan,05-04-2023,14:24,Wednesday,April,Q2,Dinner,online,,Completed,,3,461,188,1105
B2706,C1155,Florence,28-11-2024,09:52,Thursday,November,Q4,Lunch,Dine-In,Cash,Refunded,,3,442,125,1174
B2707,C89,Florence,02-06-2024,17:51,Sunday,June,Q2,Breakfast,dine-in,Cash,Refunded,,4,1379,161,951
B2708,C996,Florence,19-07-2023,18:02,Wednesday,July,Q3,Dinner,DINE IN,,Completed,,1,968,55,1320
B2709,C662,ROME,11-03-2024,21:51,Monday,March,Q1,Lunch,Online,UPI,Completed,,2,627,86,1771
B2710,C515,ROME,02-11-2022,17:53,Wednesday,November,Q4,Lunch,dine-in,Card,Completed,,2,1246,39,964
B2711,C86,milan,22-01-2024,10:53,Monday,January,Q1,Breakfast,DINE IN,Card,Refunded,,4,1690,117,1642
B2712,C540,Milan,07-09-2022,18:48,Wednesday,September,Q3,Breakfast,DINE IN,,Completed,,1,350,87,1280
B2713,C1027,ROME,09-07-2022,22:47,Saturday,July,Q3,Breakfast,Dine-In,Cash,Refunded,,4,1647,193,1577
B2714,C623,Florence,20-10-2022,16:26,Thursday,October,Q4,Dinner,DINE IN,Cash,Completed,,1,751,87,510
B2715,C191,milan,30-07-2023,21:04,Sunday,July,Q3,Dinner,Dine-In,Card,Refunded,Late delivery,1,939,22,2293
B2716,C176,Florence,02-12-2023,20:14,Saturday,December,Q4,Breakfast,Online,Card,Completed,Late delivery,6,304,99,988
B2717,C79,ROME,11-07-2024,14:26,Thursday,July,Q3,Breakfast,DINE IN,UPI,Completed,,4,504,95,1702
B2718,C940,ROME,27-10-2024,12:04,Sunday,October,Q4,Breakfast,dine-in,Card,Completed,,4,856,100,1320
B2719,C313,Rome,14-09-2022,14:42,Wednesday,September,Q3,Lunch,DINE IN,UPI,Completed,,6,848,26,805
B2720,C922,MILAN ,16-03-2023,13:39,Thursday,March,Q1,Dinner,DINE IN,,Completed,Late delivery,2,805,175,568
B2721,C806,Florence,14-04-2023,18:18,Friday,April,Q2,Breakfast,dine-in,,Completed,,1,1089,24,809
B2722,C874,Rome,10-12-2022,14:14,Saturday,December,Q4,Breakfast,DINE IN,Card,Completed,,4,794,42,1753
B2723,C167,Milan,16-03-2022,17:38,Wednesday,March,Q1,Lunch,Online,UPI,Completed,,2,959,77,1161
B2724,C796,MILAN ,18-03-2022,09:03,Friday,March,Q1,Lunch,online,UPI,Refunded,,4,1527,96,2145
B2725,C1196,ROME,15-02-2024,18:17,Thursday,February,Q1,Dinner,Online,Card,Completed,,6,804,123,2005
B2726,C52,Milan,07-08-2022,16:51,Sunday,August,Q3,Lunch,Dine-In,Card,Completed,,2,1639,143,991
B2727,C405,milan,27-09-2023,22:59,Wednesday,September,Q3,Breakfast,online,Card,Completed,,4,518,166,1790
B2728,C107,Milan,16-05-2024,13:39,Thursday,May,Q2,Breakfast,dine-in,Card,Completed,,3,476,111,1034
B2729,C917,MILAN ,16-05-2024,12:14,Thursday,May,Q2,Breakfast,DINE IN,UPI,Refunded,Late delivery,6,1133,199,2245
B2730,C767,milan,03-12-2023,12:36,Sunday,December,Q4,Breakfast,online,Card,Completed,Late delivery,2,1037,82,2207
B2731,C114,MILAN ,03-01-2022,18:44,Monday,January,Q1,Dinner,DINE IN,Cash,Completed,Late delivery,4,1012,74,1823
B2732,C229,Florence,01-03-2024,18:30,Friday,March,Q1,Dinner,online,Cash,Completed,,2,1463,97,1913
B2733,C317,MILAN ,25-05-2024,17:31,Saturday,May,Q2,Dinner,dine-in,Cash,Refunded,Late delivery,3,1377,116,2106
B2734,C499,ROME,06-11-2023,11:55,Monday,November,Q4,Lunch,online,,Refunded,,3,1736,40,2245
B2735,C561,ROME,10-05-2023,12:50,Wednesday,May,Q2,Breakfast,online,,Completed,,4,312,113,1095
B2736,C979,milan,27-07-2022,22:20,Wednesday,July,Q3,Lunch,DINE IN,Cash,Completed,Late delivery,1,1095,54,1044
B2737,C806,Florence,20-02-2022,21:37,Sunday,February,Q1,Dinner,DINE IN,Cash,Completed,,4,919,122,777
B2738,C918,Milan,31-12-2024,10:18,Tuesday,December,Q4,Dinner,Online,UPI,Completed,,2,1527,80,863
B2739,C974,Florence,28-09-2022,22:06,Wednesday,September,Q3,Dinner,DINE IN,,Completed,Late delivery,5,609,112,1009
B2740,C113,MILAN ,16-09-2022,09:39,Friday,September,Q3,Breakfast,online,Card,Completed,,6,464,48,1716
B2741,C171,MILAN ,24-04-2022,15:04,Sunday,April,Q2,Lunch,Dine-In,,Completed,Late delivery,3,1913,84,1929
B2742,C168,milan,19-11-2024,10:54,Tuesday,November,Q4,Breakfast,Dine-In,Card,Refunded,Late delivery,5,1348,55,1691
B2743,C1088,MILAN ,31-01-2023,19:24,Tuesday,January,Q1,Dinner,DINE IN,Card,Refunded,Late delivery,6,1979,163,2096
B2744,C980,milan,09-04-2024,12:43,Tuesday,April,Q2,Breakfast,Dine-In,Card,Completed,Late delivery,3,1383,51,1361
B2745,C502,Florence,12-08-2024,15:54,Monday,August,Q3,Lunch,Online,,Completed,Late delivery,2,558,38,1931
B2746,C1121,milan,22-12-2024,11:01,Sunday,December,Q4,Lunch,dine-in,Card,Refunded,Late delivery,4,1983,93,598
B2747,C788,Milan,11-09-2024,19:40,Wednesday,September,Q3,Dinner,dine-in,Card,Completed,,4,836,49,1763
B2748,C489,Rome,12-06-2024,17:12,Wednesday,June,Q2,Lunch,DINE IN,Card,Completed,,4,860,23,2063
B2749,C302,milan,15-05-2023,21:36,Monday,May,Q2,Dinner,Dine-In,Cash,Refunded,,3,586,156,655
B2750,C931,Milan,03-04-2024,11:24,Wednesday,April,Q2,Dinner,dine-in,,Refunded,,5,1579,165,1007
B2751,C382,MILAN ,05-12-2022,11:58,Monday,December,Q4,Dinner,online,UPI,Completed,,6,1365,91,1906
B2752,C880,Florence,24-05-2023,20:34,Wednesday,May,Q2,Lunch,DINE IN,Card,Completed,,3,1903,76,802
B2753,C873,MILAN ,05-04-2022,09:38,Tuesday,April,Q2,Dinner,DINE IN,Card,Completed,Late delivery,4,1280,41,2072
B2754,C650,Florence,15-11-2023,14:38,Wednesday,November,Q4,Dinner,Dine-In,,Refunded,,4,1386,142,2252
B2755,C352,MILAN ,17-04-2022,18:06,Sunday,April,Q2,Dinner,dine-in,Card,Refunded,Late delivery,3,1099,80,1308
B2756,C239,Rome,11-12-2022,11:56,Sunday,December,Q4,Dinner,online,,Refunded,,2,598,68,1013
B2757,C609,Milan,07-11-2024,17:50,Thursday,November,Q4,Breakfast,dine-in,UPI,Completed,Late delivery,5,1507,165,2298
B2758,C960,milan,29-09-2024,20:29,Sunday,September,Q3,Dinner,dine-in,UPI,Completed,Late delivery,3,1863,108,488
B2759,C522,Florence,27-10-2022,16:17,Thursday,October,Q4,Dinner,Dine-In,Card,Completed,,6,743,120,2239
B2760,C25,milan,22-07-2024,20:33,Monday,July,Q3,Lunch,dine-in,UPI,Completed,Late delivery,4,1182,46,561
B2761,C748,ROME,25-11-2022,13:46,Friday,November,Q4,Breakfast,dine-in,Cash,Completed,,5,387,112,1164
B2762,C66,Florence,26-05-2023,17:44,Friday,May,Q2,Breakfast,DINE IN,Cash,Refunded,,6,1444,55,1397
B2763,C458,milan,13-08-2024,21:07,Tuesday,August,Q3,Breakfast,online,Cash,Completed,,6,1203,78,1816
